116.00		333.66		3.34		24.00		800.00		140.00
117.00		337.19		3.26		24.00		799.90		140.00
118.00		340.60		3.15		24.00		799.70		139.00
119.00		343.80		3.27		25.00		799.60		139.00
120.00		347.16		3.10		25.00		799.50		139.00
121.00		350.13		2.72		25.00		799.40		139.00
122.00		353.66		2.50		25.00		799.30		138.00
123.00		356.64		2.52		26.00		799.10		139.00
124.00		359.57		2.47		26.00		799.00		139.00
125.00		361.97		2.37		26.00		798.90		139.00
126.00		364.70		2.27		26.00		798.80		140.00
127.00		367.69		2.53		27.00		798.80		139.00
128.00		369.78		2.55		27.00		798.70		139.00
129.00		372.77		2.71		27.00		798.60		138.00
130.00		375.78		2.61		27.00		798.50		138.00
131.00		378.02		2.78		28.00		798.40		138.00
132.00		380.96		2.66		28.00		798.20		138.00
133.00		383.87		2.63		28.00		798.10		138.00
134.00		386.97		2.54		28.00		798.00		138.00
135.00		390.08		2.65		29.00		797.90		139.00
136.00		393.51		3.14		29.00		797.80		139.00
137.00		396.11		3.14		29.00		797.60		139.00
138.00		399.29		2.86		29.00		797.50		139.00
139.00		402.58		2.97		30.00		797.40		139.00
140.00		406.42		2.96		30.00		797.30		138.00
141.00		409.93		3.01		30.00		797.20		140.00
142.00		413.33		2.93		30.00		797.10		140.00
143.00		416.91		2.54		31.00		797.00		140.00
144.00		419.88		2.60		31.00		796.90		139.00
145.00		422.74		2.46		31.00		796.80		139.00
146.00		426.84		2.62		31.00		796.80		138.00
147.00		429.88		2.70		32.00		796.70		138.00
148.00		432.82		2.63		32.00		796.70		138.00
149.00		435.91		2.54		32.00		796.70		137.00
150.00		438.91		2.57		32.00		796.70		138.00
151.00		441.77		2.43		33.00		796.70		138.00
152.00		444.53		2.56		33.00		796.70		138.00
153.00		451.56		2.24		33.00		796.70		138.00
154.00		454.99		2.05		33.00		796.70		138.00
155.00		457.49		2.02		34.00		796.70		137.00
156.00		460.13		2.04		34.00		796.70		137.00
157.00		462.82		2.40		34.00		796.80		137.00
158.00		465.95		2.52		34.00		796.80		137.00
159.00		469.15		2.34		35.00		796.70		136.00
160.00		472.05		2.73		35.00		796.50		136.00
161.00		475.26		2.35		35.00		796.40		136.00
162.00		478.07		1.97		35.00		796.20		136.00
163.00		480.32		1.72		36.00		796.10		136.00
164.00		482.32		1.66		36.00		795.90		136.00
165.00		484.59		2.70		36.00		795.70		136.00
166.00		487.88		2.80		36.00		795.50		136.00
167.00		491.23		2.98		36.00		795.30		135.00
168.00		494.60		2.89		37.00		795.10		137.00
169.00		497.75		2.59		37.00		794.90		137.00
170.00		500.75		2.75		37.00		794.60		137.00
171.00		504.07		2.84		37.00		794.30		137.00
172.00		506.44		2.04		38.00		794.10		137.00
173.00		508.99		2.07		38.00		793.90		137.00
174.00		508.99		2.28		38.00		793.60		137.00
175.00		514.17		2.37		38.00		793.40		138.00
176.00		517.86		2.64		39.00		793.20		138.00
177.00		521.00		2.55		39.00		793.00		138.00
178.00		524.00		2.43		39.00		792.80		138.00
179.00		526.85		2.05		39.00		792.50		140.00
180.00		529.28		2.26		40.00		792.30		140.00
181.00		532.12		2.31		40.00		792.10		141.00
182.00		535.19		1.44		40.00		791.90		141.00
183.00		537.41		1.77		40.00		791.70		142.00
184.00		540.87		2.99		41.00		791.50		143.00
185.00		544.71		3.48		41.00		791.30		143.00
186.00		548.42		3.38		41.00		791.10		142.00
187.00		552.08		3.33		41.00		791.00		142.00
188.00		552.08		3.34		42.00		790.80		142.00
189.00		552.08		3.44		42.00		790.70		142.00
190.00		555.90		3.37		42.00		790.50		142.00
191.00		559.54		3.20		42.00		790.40		142.00
192.00		563.14		3.16		43.00		790.30		142.00
193.00		566.24		2.67		43.00		790.10		142.00
194.00		566.24		2.80		43.00		790.00		142.00
195.00		580.92		3.35		43.00		789.90		142.00
196.00		587.47		3.04		44.00		789.80		142.00
197.00		590.73		2.85		44.00		789.80		142.00
198.00		593.93		2.76		44.00		789.70		142.00
199.00		593.93		2.66		44.00		789.70		143.00
200.00		593.93		2.70		45.00		789.70		143.00
201.00		596.78		2.42		45.00		789.70		143.00
202.00		599.97		2.75		45.00		789.60		144.00
203.00		603.38		2.97		45.00		789.60		145.00
204.00		606.75		3.08		46.00		789.60		146.00
205.00		609.29		3.20		46.00		789.50		146.00
206.00		612.77		3.04		46.00		789.50		146.00
207.00		616.20		2.99		46.00		789.40		146.00
208.00		619.48		2.66		47.00		789.40		147.00
209.00		622.56		2.65		47.00		789.30		145.00
210.00		625.43		2.44		47.00		789.20		144.00
211.00		628.59		2.51		47.00		789.20		144.00
212.00		631.42		2.40		48.00		789.10		144.00
